gen,ind,genome,fitness
422,0,0,66.38888
422,1,0,65.036
422,2,0,65.22921
422,3,0,65.10845
422,4,0,65.25089
422,5,0,65.25069
422,6,0,65.250885
422,7,0,65.27511
422,8,0,65.219475
422,9,0,65.150024
422,10,0,62.27811
422,11,0,65.25069
422,12,0,63.923355
422,13,0,65.258766
422,14,0,65.25089
422,15,0,65.3465
422,16,0,65.29097
422,17,0,65.25
422,18,0,65.142
422,19,0,65.25014
422,20,0,65.25075
422,21,0,65.290504
422,22,0,65.25
422,23,0,65.25
422,24,0,65.22459
422,25,0,65.250885
422,26,0,65.25
422,27,0,65.250885
422,28,0,65.25043
422,29,0,65.3031
422,30,0,65.25061
422,31,0,65.25055
422,32,0,65.25
422,33,0,65.30704
422,34,0,65.250885
422,35,0,65.25089
422,36,0,65.1821
422,37,0,65.2504
422,38,0,65.28986
422,39,0,65.25069
422,40,0,65.29996
422,41,0,65.289314
422,42,0,65.30013
422,43,0,65.18279
422,44,0,65.25069
422,45,0,65.265015
422,46,0,65.24831
422,47,0,65.250755
422,48,0,64.64525
422,49,0,62.215782
422,50,0,65.25068
422,51,0,65.250885
422,52,0,65.28565
422,53,0,65.250854
422,54,0,65.25069
422,55,0,65.25069
422,56,0,65.25069
422,57,0,65.30835
422,58,0,65.25
422,59,0,65.25058
422,60,0,65.28943
422,61,0,65.25061
422,62,0,65.25075
422,63,0,65.25394
422,64,0,64.70461
422,65,0,65.25067
422,66,0,65.25024
422,67,0,65.25054
422,68,0,62.939774
422,69,0,65.25061
422,70,0,65.30846
422,71,0,65.25068
422,72,0,65.245926
422,73,0,65.25089
422,74,0,65.219475
422,75,0,65.25055
422,76,0,65.25069
422,77,0,65.25
422,78,0,65.25089
422,79,0,65.250565
422,80,0,65.25073
422,81,0,65.2655
422,82,0,65.25085
422,83,0,65.24805
422,84,0,65.25067
422,85,0,65.2502
422,86,0,65.29331
422,87,0,65.25
422,88,0,64.81054
422,89,0,65.25037
422,90,0,65.25069
422,91,0,65.250175
422,92,0,65.25055
422,93,0,65.250885
422,94,0,65.29575
422,95,0,65.25048
422,96,0,65.244576
422,97,0,65.241066
422,98,0,65.14027
422,99,0,65.25
422,100,0,65.25089
