gen,ind,genome,fitness
483,0,0,66.38888
483,1,0,65.44373
483,2,0,60.1239
483,3,0,64.99515
483,4,0,65.4825
483,5,0,65.21006
483,6,0,65.37506
483,7,0,65.397
483,8,0,65.25445
483,9,0,65.4447
483,10,0,64.16608
483,11,0,65.55991
483,12,0,65.25
483,13,0,65.40695
483,14,0,65.449036
483,15,0,65.36241
483,16,0,65.43521
483,17,0,65.25192
483,18,0,65.51682
483,19,0,65.4089
483,20,0,65.299324
483,21,0,65.3573
483,22,0,65.17797
483,23,0,65.43999
483,24,0,65.21718
483,25,0,65.36802
483,26,0,65.25
483,27,0,65.485374
483,28,0,65.502045
483,29,0,65.37543
483,30,0,65.55265
483,31,0,65.46175
483,32,0,64.95278
483,33,0,65.374374
483,34,0,65.49259
483,35,0,65.1715
483,36,0,65.510216
483,37,0,64.87243
483,38,0,65.26512
483,39,0,65.43466
483,40,0,65.395256
483,41,0,65.464874
483,42,0,65.563385
483,43,0,65.48973
483,44,0,65.50629
483,45,0,65.48514
483,46,0,65.48037
483,47,0,65.37422
483,48,0,65.39655
483,49,0,65.37679
483,50,0,65.06419
483,51,0,65.372025
483,52,0,65.34685
483,53,0,65.34155
483,54,0,65.55113
483,55,0,65.21787
483,56,0,65.45447
483,57,0,65.29033
483,58,0,65.34575
483,59,0,65.53399
483,60,0,65.250496
483,61,0,65.08386
483,62,0,64.95461
483,63,0,65.49606
483,64,0,65.45496
483,65,0,65.18335
483,66,0,65.41465
483,67,0,65.45201
483,68,0,65.25
483,69,0,65.366936
483,70,0,65.47317
483,71,0,65.33297
483,72,0,65.340965
483,73,0,65.37305
483,74,0,65.37556
483,75,0,65.473946
483,76,0,64.866104
483,77,0,65.44051
483,78,0,64.98303
483,79,0,65.45737
483,80,0,65.464874
483,81,0,65.37679
483,82,0,65.4165
483,83,0,65.51334
483,84,0,65.43413
483,85,0,65.49044
483,86,0,65.54751
483,87,0,65.29327
483,88,0,65.37932
483,89,0,65.51255
483,90,0,65.389
483,91,0,65.44258
483,92,0,65.29302
483,93,0,65.34538
483,94,0,65.387596
483,95,0,65.49139
483,96,0,65.37199
483,97,0,65.41659
483,98,0,65.400444
483,99,0,65.25
483,100,0,65.362335
