gen,ind,genome,fitness
256,0,0,10.08806037902832
256,1,0,10.091950416564941
256,2,0,7.006217002868652
256,3,0,9.6280517578125
256,4,0,6.629767417907715
256,5,0,5.479948997497559
256,6,0,2.9106154441833496
256,7,0,3.832697868347168
256,8,0,6.638336181640625
256,9,0,8.302501678466797
256,10,0,11.69772720336914
256,11,0,6.0717573165893555
256,12,0,9.972126960754395
256,13,0,9.92037582397461
256,14,0,9.030407905578613
256,15,0,4.471123695373535
256,16,0,8.39295768737793
256,17,0,8.344278335571289
256,18,0,5.375179290771484
256,19,0,7.210601806640625
256,20,0,8.337002754211426
256,21,0,0.7533502578735352
256,22,0,7.159768104553223
256,23,0,7.836325168609619
256,24,0,6.9907426834106445
256,25,0,5.373298645019531
256,26,0,7.963242530822754
256,27,0,5.623006820678711
256,28,0,6.100942134857178
256,29,0,6.4850897789001465
256,30,0,4.088545322418213
256,31,0,5.289675235748291
256,32,0,8.463848114013672
256,33,0,1.0286120176315308
256,34,0,9.548357009887695
256,35,0,6.411523818969727
256,36,0,6.778351783752441
256,37,0,2.6506524085998535
256,38,0,4.990359306335449
256,39,0,7.452548980712891
256,40,0,6.589375019073486
256,41,0,6.598104476928711
256,42,0,6.528974533081055
256,43,0,7.529376983642578
256,44,0,3.58488130569458
256,45,0,7.4768595695495605
256,46,0,6.71826171875
256,47,0,6.315300941467285
256,48,0,1.615016222000122
256,49,0,6.4314069747924805
