gen,ind,genome,fitness
363,0,0,7.4026994705200195
363,1,0,7.46060037612915
363,2,0,8.229437828063965
363,3,0,7.218564510345459
363,4,0,6.361601829528809
363,5,0,7.765112400054932
363,6,0,8.133096694946289
363,7,0,6.307270526885986
363,8,0,5.77249813079834
363,9,0,8.426864624023438
363,10,0,6.041747570037842
363,11,0,5.975320816040039
363,12,0,6.642241954803467
363,13,0,7.135556697845459
363,14,0,7.859679222106934
363,15,0,9.387443542480469
363,16,0,6.761075973510742
363,17,0,9.264838218688965
363,18,0,5.994627475738525
363,19,0,8.669002532958984
363,20,0,4.863392353057861
363,21,0,7.810817241668701
363,22,0,3.1297574043273926
363,23,0,6.75372838973999
363,24,0,7.311936855316162
363,25,0,9.89670181274414
363,26,0,12.355533599853516
363,27,0,6.56650972366333
363,28,0,8.134309768676758
363,29,0,9.525754928588867
363,30,0,6.602561950683594
363,31,0,8.100704193115234
363,32,0,7.007802963256836
363,33,0,6.623634338378906
363,34,0,9.20086669921875
363,35,0,5.397234916687012
363,36,0,5.779725074768066
363,37,0,5.096707820892334
363,38,0,5.738195896148682
363,39,0,7.490867614746094
363,40,0,7.123194217681885
363,41,0,-0.0816742479801178
363,42,0,8.994660377502441
363,43,0,7.578000068664551
363,44,0,4.589874267578125
363,45,0,10.351374626159668
363,46,0,7.0590033531188965
363,47,0,6.10692834854126
363,48,0,6.443449974060059
363,49,0,9.134363174438477
