gen,ind,genome,fitness
278,0,0,8.6611909866333
278,1,0,11.034964561462402
278,2,0,3.8420300483703613
278,3,0,6.22364616394043
278,4,0,8.189058303833008
278,5,0,7.541802406311035
278,6,0,5.639837741851807
278,7,0,6.280911445617676
278,8,0,8.6232328414917
278,9,0,8.076589584350586
278,10,0,8.148031234741211
278,11,0,4.987363815307617
278,12,0,7.040793418884277
278,13,0,11.471566200256348
278,14,0,8.365564346313477
278,15,0,9.96390151977539
278,16,0,6.436829090118408
278,17,0,4.207975387573242
278,18,0,8.243047714233398
278,19,0,5.2526421546936035
278,20,0,7.847978591918945
278,21,0,8.056375503540039
278,22,0,7.682113170623779
278,23,0,6.900784492492676
278,24,0,8.425004005432129
278,25,0,6.726014137268066
278,26,0,7.467449188232422
278,27,0,10.087257385253906
278,28,0,7.011267185211182
278,29,0,5.07291316986084
278,30,0,8.757373809814453
278,31,0,6.729894161224365
278,32,0,10.586404800415039
278,33,0,6.003997325897217
278,34,0,3.4813945293426514
278,35,0,6.637640953063965
278,36,0,6.79141902923584
278,37,0,5.888360023498535
278,38,0,7.108942031860352
278,39,0,8.613175392150879
278,40,0,9.330449104309082
278,41,0,8.24589729309082
278,42,0,7.394662380218506
278,43,0,7.826712608337402
278,44,0,7.6248955726623535
278,45,0,6.107808589935303
278,46,0,8.126260757446289
278,47,0,7.21870231628418
278,48,0,9.39309310913086
278,49,0,6.367841720581055
