gen,ind,genome,fitness
311,0,0,5.944456100463867
311,1,0,10.979026794433594
311,2,0,9.786277770996094
311,3,0,7.122220516204834
311,4,0,4.790578842163086
311,5,0,6.792021751403809
311,6,0,7.125395774841309
311,7,0,5.623865604400635
311,8,0,6.179802894592285
311,9,0,8.621313095092773
311,10,0,3.895054817199707
311,11,0,8.902602195739746
311,12,0,8.523130416870117
311,13,0,7.590548515319824
311,14,0,5.934001922607422
311,15,0,8.84347152709961
311,16,0,4.5217084884643555
311,17,0,5.90571403503418
311,18,0,5.644264221191406
311,19,0,8.230620384216309
311,20,0,7.854445457458496
311,21,0,7.298920631408691
311,22,0,6.206523418426514
311,23,0,8.247885704040527
311,24,0,3.9967825412750244
311,25,0,4.8090949058532715
311,26,0,-1.8118281364440918
311,27,0,7.984543800354004
311,28,0,8.512734413146973
311,29,0,7.7611894607543945
311,30,0,7.148157596588135
311,31,0,7.140430450439453
311,32,0,8.02327823638916
311,33,0,5.191064834594727
311,34,0,5.748505592346191
311,35,0,8.836338996887207
311,36,0,0.43271273374557495
311,37,0,8.322607040405273
311,38,0,2.603466033935547
311,39,0,7.976250648498535
311,40,0,8.062633514404297
311,41,0,6.89410400390625
311,42,0,9.504201889038086
311,43,0,11.497055053710938
311,44,0,11.260171890258789
311,45,0,6.497034072875977
311,46,0,10.805109977722168
311,47,0,7.347079277038574
311,48,0,6.108499526977539
311,49,0,9.122834205627441
