gen,ind,genome,fitness
328,0,0,7.098761558532715
328,1,0,9.188849449157715
328,2,0,3.2657814025878906
328,3,0,6.775943756103516
328,4,0,7.288018226623535
328,5,0,0.3733363747596741
328,6,0,7.444131374359131
328,7,0,5.267711639404297
328,8,0,6.214015007019043
328,9,0,10.0199613571167
328,10,0,9.798782348632812
328,11,0,7.306142807006836
328,12,0,8.991089820861816
328,13,0,8.655298233032227
328,14,0,9.693065643310547
328,15,0,10.051557540893555
328,16,0,8.084870338439941
328,17,0,8.757927894592285
328,18,0,6.444003105163574
328,19,0,10.35755443572998
328,20,0,9.576061248779297
328,21,0,6.4022955894470215
328,22,0,5.588678359985352
328,23,0,7.304263114929199
328,24,0,11.645761489868164
328,25,0,4.346573352813721
328,26,0,5.736502647399902
328,27,0,10.43267822265625
328,28,0,8.046960830688477
328,29,0,11.790098190307617
328,30,0,7.807508945465088
328,31,0,5.218094348907471
328,32,0,8.416204452514648
328,33,0,6.9872145652771
328,34,0,0.14364749193191528
328,35,0,3.6148462295532227
328,36,0,5.474729061126709
328,37,0,8.030696868896484
328,38,0,5.553414344787598
328,39,0,4.485300540924072
328,40,0,6.485039710998535
328,41,0,10.129857063293457
328,42,0,9.410795211791992
328,43,0,4.821537017822266
328,44,0,8.038884162902832
328,45,0,9.969605445861816
328,46,0,8.121105194091797
328,47,0,8.060094833374023
328,48,0,7.851730823516846
328,49,0,-0.17555475234985352
