gen,ind,genome,fitness
6,0,0,-0.025830715894699097
6,1,0,0.20502251386642456
6,2,0,-0.5883622169494629
6,3,0,0.6335437297821045
6,4,0,0.14839178323745728
6,5,0,0.5286059975624084
6,6,0,0.4245952367782593
6,7,0,1.7282031774520874
6,8,0,2.620154857635498
6,9,0,0.3045332431793213
6,10,0,0.7507014870643616
6,11,0,0.9434717297554016
6,12,0,1.0634725093841553
6,13,0,0.2917502820491791
6,14,0,0.03726416826248169
6,15,0,1.5446090698242188
6,16,0,1.0933220386505127
6,17,0,0.7874513268470764
6,18,0,0.12024074792861938
6,19,0,0.3555712103843689
6,20,0,1.454209327697754
6,21,0,0.8205900192260742
6,22,0,0.8708834648132324
6,23,0,0.522081732749939
6,24,0,-0.08022798597812653
6,25,0,-1.0804882049560547
6,26,0,1.1355606317520142
6,27,0,0.4089222550392151
6,28,0,0.40485548973083496
6,29,0,0.23114325106143951
6,30,0,3.2552175521850586
6,31,0,-0.37355899810791016
6,32,0,2.8750572204589844
6,33,0,3.9080047607421875
6,34,0,0.4997267425060272
6,35,0,-0.2860959768295288
6,36,0,0.7256144285202026
6,37,0,0.6707017421722412
6,38,0,0.33413875102996826
6,39,0,1.1359546184539795
6,40,0,-0.07190123200416565
6,41,0,-0.327626496553421
6,42,0,0.41427376866340637
6,43,0,0.44714075326919556
6,44,0,-0.43755704164505005
6,45,0,1.0398889780044556
6,46,0,0.13184022903442383
6,47,0,1.1864674091339111
6,48,0,-0.17976176738739014
6,49,0,0.15138375759124756
