gen,ind,genome,fitness
250,0,0,7.294859886169434
250,1,0,5.389260292053223
250,2,0,4.692106246948242
250,3,0,8.483827590942383
250,4,0,8.435759544372559
250,5,0,7.773545265197754
250,6,0,8.05112075805664
250,7,0,3.764895439147949
250,8,0,6.307218074798584
250,9,0,5.322147846221924
250,10,0,8.355731010437012
250,11,0,4.080268383026123
250,12,0,8.238536834716797
250,13,0,5.0862274169921875
250,14,0,0.6376157999038696
250,15,0,7.291973114013672
250,16,0,6.406468391418457
250,17,0,8.083320617675781
250,18,0,9.248642921447754
250,19,0,4.66530704498291
250,20,0,7.241390705108643
250,21,0,7.67947244644165
250,22,0,7.469921112060547
250,23,0,8.5282621383667
250,24,0,10.809130668640137
250,25,0,8.0514554977417
250,26,0,9.671890258789062
250,27,0,9.124332427978516
250,28,0,5.8532819747924805
250,29,0,9.739659309387207
250,30,0,2.278632164001465
250,31,0,6.352248191833496
250,32,0,7.616002082824707
250,33,0,5.970729827880859
250,34,0,5.597319602966309
250,35,0,6.801024913787842
250,36,0,5.453976631164551
250,37,0,8.71799087524414
250,38,0,8.577013969421387
250,39,0,4.837406158447266
250,40,0,8.679567337036133
250,41,0,6.474847316741943
250,42,0,5.867036819458008
250,43,0,8.39088249206543
250,44,0,4.976319789886475
250,45,0,6.817306041717529
250,46,0,6.590628147125244
250,47,0,6.898279190063477
250,48,0,7.823206901550293
250,49,0,2.847487449645996
