gen,ind,genome,fitness
66,0,0,4.6765289306640625
66,1,0,6.807138919830322
66,2,0,-0.4657827615737915
66,3,0,1.1436307430267334
66,4,0,8.180951118469238
66,5,0,0.19039976596832275
66,6,0,0.5485532879829407
66,7,0,7.080265522003174
66,8,0,1.586527705192566
66,9,0,2.637882709503174
66,10,0,0.5409647226333618
66,11,0,1.2469942569732666
66,12,0,5.039606094360352
66,13,0,4.20423698425293
66,14,0,4.953586101531982
66,15,0,6.189752578735352
66,16,0,2.753131866455078
66,17,0,8.067947387695312
66,18,0,1.2247166633605957
66,19,0,-1.7351881265640259
66,20,0,6.860151290893555
66,21,0,4.534937858581543
66,22,0,1.629459023475647
66,23,0,2.99298095703125
66,24,0,6.319704532623291
66,25,0,-4.889309883117676
66,26,0,6.856321334838867
66,27,0,6.723863124847412
66,28,0,2.226410388946533
66,29,0,2.1057662963867188
66,30,0,5.182904243469238
66,31,0,-0.2145177721977234
66,32,0,0.29766732454299927
66,33,0,-0.458154559135437
66,34,0,4.871677398681641
66,35,0,2.645193099975586
66,36,0,0.5799715518951416
66,37,0,-1.1530407667160034
66,38,0,4.752213478088379
66,39,0,4.145739555358887
66,40,0,0.16358625888824463
66,41,0,-3.56817889213562
66,42,0,2.763549327850342
66,43,0,2.1964049339294434
66,44,0,5.604973316192627
66,45,0,4.933947563171387
66,46,0,4.305555820465088
66,47,0,6.925870895385742
66,48,0,6.9812726974487305
66,49,0,0.8955309391021729
