gen,ind,genome,fitness
314,0,0,7.064605236053467
314,1,0,9.533459663391113
314,2,0,6.75754451751709
314,3,0,3.698395013809204
314,4,0,8.001058578491211
314,5,0,10.224446296691895
314,6,0,8.018121719360352
314,7,0,8.711403846740723
314,8,0,7.929164409637451
314,9,0,5.435481548309326
314,10,0,8.280449867248535
314,11,0,6.828987121582031
314,12,0,9.046316146850586
314,13,0,6.931905746459961
314,14,0,5.328198432922363
314,15,0,5.611562728881836
314,16,0,8.589044570922852
314,17,0,10.03387451171875
314,18,0,1.3869349956512451
314,19,0,4.908670425415039
314,20,0,8.511743545532227
314,21,0,6.631784439086914
314,22,0,7.174849987030029
314,23,0,6.939482688903809
314,24,0,9.066131591796875
314,25,0,6.8766069412231445
314,26,0,6.6800079345703125
314,27,0,2.95404052734375
314,28,0,8.091636657714844
314,29,0,5.258729934692383
314,30,0,7.809638977050781
314,31,0,3.672389507293701
314,32,0,9.138562202453613
314,33,0,7.9463958740234375
314,34,0,5.7204437255859375
314,35,0,7.040882587432861
314,36,0,8.76418399810791
314,37,0,6.846463203430176
314,38,0,8.735822677612305
314,39,0,-0.9972797632217407
314,40,0,4.373754024505615
314,41,0,5.736991882324219
314,42,0,8.67733097076416
314,43,0,9.118791580200195
314,44,0,9.377935409545898
314,45,0,4.590945243835449
314,46,0,6.796181678771973
314,47,0,5.620407581329346
314,48,0,7.728971481323242
314,49,0,7.279234886169434
