gen,ind,genome,fitness
197,0,0,8.105586051940918
197,1,0,1.7166885137557983
197,2,0,2.1630358695983887
197,3,0,5.21954345703125
197,4,0,7.4052348136901855
197,5,0,7.344429969787598
197,6,0,10.718090057373047
197,7,0,7.4587812423706055
197,8,0,8.549636840820312
197,9,0,5.890749931335449
197,10,0,5.564630508422852
197,11,0,6.260334014892578
197,12,0,4.111438751220703
197,13,0,5.596128463745117
197,14,0,3.795769214630127
197,15,0,3.462907552719116
197,16,0,6.27408504486084
197,17,0,6.643178462982178
197,18,0,3.5033621788024902
197,19,0,2.961266040802002
197,20,0,6.222013473510742
197,21,0,5.842637538909912
197,22,0,1.0939079523086548
197,23,0,5.633057117462158
197,24,0,7.534109115600586
197,25,0,7.648202896118164
197,26,0,3.9487810134887695
197,27,0,1.0585570335388184
197,28,0,1.432847261428833
197,29,0,2.146620988845825
197,30,0,4.464850902557373
197,31,0,4.353354454040527
197,32,0,6.156956195831299
197,33,0,7.762182235717773
197,34,0,7.19966983795166
197,35,0,6.571809768676758
197,36,0,6.825532913208008
197,37,0,5.051939964294434
197,38,0,12.282754898071289
197,39,0,2.969879627227783
197,40,0,8.920256614685059
197,41,0,8.572612762451172
197,42,0,6.1315789222717285
197,43,0,7.319206237792969
197,44,0,6.628504753112793
197,45,0,4.1235761642456055
197,46,0,7.885272026062012
197,47,0,6.927529335021973
197,48,0,6.134511470794678
197,49,0,5.477174282073975
