gen,ind,genome,fitness
63,0,0,-5.04268217086792
63,1,0,1.2329835891723633
63,2,0,4.186847686767578
63,3,0,6.767782211303711
63,4,0,4.812044620513916
63,5,0,-1.7270152568817139
63,6,0,6.345134735107422
63,7,0,7.910638809204102
63,8,0,3.2514607906341553
63,9,0,6.163136005401611
63,10,0,4.9138312339782715
63,11,0,-0.4747607111930847
63,12,0,0.29839277267456055
63,13,0,5.260286808013916
63,14,0,0.41102495789527893
63,15,0,0.4722042679786682
63,16,0,4.990825653076172
63,17,0,5.750787734985352
63,18,0,0.6953294277191162
63,19,0,4.0257649421691895
63,20,0,8.368507385253906
63,21,0,1.5983291864395142
63,22,0,-0.06594827771186829
63,23,0,-1.4048749208450317
63,24,0,1.5730392932891846
63,25,0,0.7552982568740845
63,26,0,8.23511028289795
63,27,0,8.44503402709961
63,28,0,1.1759388446807861
63,29,0,6.081578254699707
63,30,0,5.881174087524414
63,31,0,7.173435211181641
63,32,0,1.826416015625
63,33,0,7.277942657470703
63,34,0,0.6575945019721985
63,35,0,1.6868174076080322
63,36,0,4.445212364196777
63,37,0,2.50154447555542
63,38,0,1.9165161848068237
63,39,0,5.109562873840332
63,40,0,2.3228039741516113
63,41,0,4.909357070922852
63,42,0,6.163834571838379
63,43,0,1.8120287656784058
63,44,0,2.5293145179748535
63,45,0,3.58910870552063
63,46,0,4.428781032562256
63,47,0,-1.5905957221984863
63,48,0,3.2204976081848145
63,49,0,1.7728923559188843
