gen,ind,genome,fitness
331,0,0,7.71366024017334
331,1,0,9.156993865966797
331,2,0,10.446516990661621
331,3,0,7.110623836517334
331,4,0,6.736048698425293
331,5,0,5.154586315155029
331,6,0,6.039067268371582
331,7,0,7.2292327880859375
331,8,0,1.6215745210647583
331,9,0,5.820687294006348
331,10,0,8.31441879272461
331,11,0,7.679581165313721
331,12,0,7.233506202697754
331,13,0,5.979664325714111
331,14,0,3.548208713531494
331,15,0,8.590497016906738
331,16,0,7.187086582183838
331,17,0,6.5449395179748535
331,18,0,6.7065205574035645
331,19,0,5.698752403259277
331,20,0,5.981828212738037
331,21,0,7.204131603240967
331,22,0,2.744356155395508
331,23,0,4.102251052856445
331,24,0,11.442351341247559
331,25,0,2.9865455627441406
331,26,0,9.4744291305542
331,27,0,9.248056411743164
331,28,0,6.870941162109375
331,29,0,6.208291053771973
331,30,0,11.842674255371094
331,31,0,8.351790428161621
331,32,0,6.127715110778809
331,33,0,7.421287536621094
331,34,0,8.148853302001953
331,35,0,6.069888114929199
331,36,0,5.709515571594238
331,37,0,9.489302635192871
331,38,0,8.714178085327148
331,39,0,9.947274208068848
331,40,0,10.049844741821289
331,41,0,7.98902702331543
331,42,0,9.416572570800781
331,43,0,4.9993767738342285
331,44,0,-5.7495551109313965
331,45,0,6.334965705871582
331,46,0,9.865571975708008
331,47,0,7.533105850219727
331,48,0,8.901976585388184
331,49,0,2.2841649055480957
