gen,ind,genome,fitness
468,0,0,66.38888
468,1,0,65.37275
468,2,0,65.364716
468,3,0,65.325745
468,4,0,65.36729
468,5,0,65.3837
468,6,0,65.42445
468,7,0,65.43113
468,8,0,65.515205
468,9,0,65.44055
468,10,0,65.001434
468,11,0,57.462887
468,12,0,65.340164
468,13,0,65.40399
468,14,0,59.896095
468,15,0,65.450905
468,16,0,65.36989
468,17,0,65.447426
468,18,0,65.22575
468,19,0,65.403175
468,20,0,65.3263
468,21,0,65.38492
468,22,0,65.466675
468,23,0,64.86632
468,24,0,65.33657
468,25,0,60.01939
468,26,0,65.27506
468,27,0,65.35364
468,28,0,65.41981
468,29,0,65.357346
468,30,0,65.38332
468,31,0,65.5918
468,32,0,65.45239
468,33,0,65.3569
468,34,0,65.42399
468,35,0,65.3469
468,36,0,65.38683
468,37,0,65.33409
468,38,0,65.13964
468,39,0,61.99286
468,40,0,65.347244
468,41,0,62.087196
468,42,0,65.54687
468,43,0,65.22651
468,44,0,66.38888
468,45,0,65.39242
468,46,0,61.68784
468,47,0,65.52538
468,48,0,65.25
468,49,0,65.37483
468,50,0,62.95812
468,51,0,65.45532
468,52,0,65.25
468,53,0,65.417076
468,54,0,60.82035
468,55,0,65.22551
468,56,0,65.34128
468,57,0,65.427315
468,58,0,65.22666
468,59,0,65.44359
468,60,0,65.38819
468,61,0,65.42864
468,62,0,65.37297
468,63,0,65.56613
468,64,0,65.48253
468,65,0,65.297035
468,66,0,63.97303
468,67,0,65.00255
468,68,0,65.34152
468,69,0,65.403175
468,70,0,65.41443
468,71,0,65.25
468,72,0,65.437096
468,73,0,65.372665
468,74,0,65.315735
468,75,0,65.30829
468,76,0,65.414894
468,77,0,65.226555
468,78,0,65.31331
468,79,0,65.32388
468,80,0,65.42569
468,81,0,65.45887
468,82,0,65.37165
468,83,0,65.25
468,84,0,65.47457
468,85,0,63.378513
468,86,0,65.37074
468,87,0,65.36063
468,88,0,65.45532
468,89,0,65.30587
468,90,0,65.48831
468,91,0,65.42645
468,92,0,64.961914
468,93,0,59.18957
468,94,0,65.3063
468,95,0,65.170784
468,96,0,65.338036
468,97,0,65.437096
468,98,0,65.42605
468,99,0,65.542755
468,100,0,65.39485
