gen,ind,genome,fitness
230,0,0,5.399738311767578
230,1,0,1.9134010076522827
230,2,0,7.007606506347656
230,3,0,9.40728759765625
230,4,0,2.2389183044433594
230,5,0,7.890171051025391
230,6,0,5.4698944091796875
230,7,0,10.414114952087402
230,8,0,10.028478622436523
230,9,0,6.904776573181152
230,10,0,9.92226791381836
230,11,0,7.86075496673584
230,12,0,6.917573928833008
230,13,0,10.560775756835938
230,14,0,8.326615333557129
230,15,0,11.691323280334473
230,16,0,7.892237186431885
230,17,0,8.981809616088867
230,18,0,10.475049018859863
230,19,0,7.3744611740112305
230,20,0,3.2983779907226562
230,21,0,11.858932495117188
230,22,0,0.0003522500046528876
230,23,0,10.219474792480469
230,24,0,10.473072052001953
230,25,0,8.294422149658203
230,26,0,13.463371276855469
230,27,0,8.765951156616211
230,28,0,12.200992584228516
230,29,0,9.152861595153809
230,30,0,9.032597541809082
230,31,0,-6.277502059936523
230,32,0,10.44833755493164
230,33,0,7.70624303817749
230,34,0,8.663694381713867
230,35,0,7.098335266113281
230,36,0,9.706003189086914
230,37,0,6.277460098266602
230,38,0,9.474518775939941
230,39,0,10.204819679260254
230,40,0,6.896711349487305
230,41,0,5.502242565155029
230,42,0,8.409571647644043
230,43,0,6.06508731842041
230,44,0,7.21585750579834
230,45,0,7.5817413330078125
230,46,0,4.602566242218018
230,47,0,6.462387561798096
230,48,0,8.685102462768555
230,49,0,-0.8052560091018677
