gen,ind,genome,fitness
419,0,0,66.38888
419,1,0,65.249725
419,2,0,65.25069
419,3,0,65.25084
419,4,0,65.250885
419,5,0,65.25077
419,6,0,60.437904
419,7,0,65.25084
419,8,0,65.25089
419,9,0,65.240616
419,10,0,65.25053
419,11,0,65.30265
419,12,0,65.25089
419,13,0,65.29215
419,14,0,65.25067
419,15,0,65.27025
419,16,0,65.25068
419,17,0,65.2502
419,18,0,65.277985
419,19,0,65.250595
419,20,0,65.25069
419,21,0,58.739494
419,22,0,65.25024
419,23,0,65.35529
419,24,0,59.784573
419,25,0,65.250435
419,26,0,65.28583
419,27,0,65.21735
419,28,0,65.25083
419,29,0,65.2509
419,30,0,65.25089
419,31,0,65.25069
419,32,0,65.25058
419,33,0,65.21567
419,34,0,64.587364
419,35,0,65.25069
419,36,0,65.25053
419,37,0,65.25059
419,38,0,65.25075
419,39,0,65.25
419,40,0,65.25075
419,41,0,65.25074
419,42,0,65.250336
419,43,0,65.23967
419,44,0,65.25056
419,45,0,65.20204
419,46,0,65.25072
419,47,0,65.25069
419,48,0,65.25074
419,49,0,65.250885
419,50,0,65.25
419,51,0,65.25066
419,52,0,65.250885
419,53,0,65.25069
419,54,0,65.25075
419,55,0,65.2509
419,56,0,65.217995
419,57,0,65.25083
419,58,0,65.213715
419,59,0,65.23457
419,60,0,65.25
419,61,0,65.25
419,62,0,65.25069
419,63,0,65.262115
419,64,0,65.25055
419,65,0,65.29977
419,66,0,65.2509
419,67,0,65.22749
419,68,0,65.25084
419,69,0,65.25047
419,70,0,65.29894
419,71,0,65.25
419,72,0,65.25
419,73,0,65.25062
419,74,0,65.25069
419,75,0,65.25084
419,76,0,65.25
419,77,0,65.25085
419,78,0,65.250885
419,79,0,65.2506
419,80,0,65.25074
419,81,0,65.10572
419,82,0,65.25084
419,83,0,65.25
419,84,0,65.25084
419,85,0,65.25084
419,86,0,65.242004
419,87,0,60.786644
419,88,0,65.25075
419,89,0,65.250755
419,90,0,60.73699
419,91,0,65.25073
419,92,0,65.25074
419,93,0,65.25068
419,94,0,65.25054
419,95,0,65.25
419,96,0,65.250885
419,97,0,65.65087
419,98,0,65.25049
419,99,0,65.25069
419,100,0,65.09782
