gen,ind,genome,fitness
148,0,0,4.846398830413818
148,1,0,10.5599365234375
148,2,0,7.496885299682617
148,3,0,3.778907537460327
148,4,0,4.617290496826172
148,5,0,3.5587973594665527
148,6,0,3.6771907806396484
148,7,0,4.346161842346191
148,8,0,5.786665916442871
148,9,0,6.479109764099121
148,10,0,3.9441938400268555
148,11,0,11.356283187866211
148,12,0,0.6760085821151733
148,13,0,2.2761645317077637
148,14,0,8.65780258178711
148,15,0,6.607170104980469
148,16,0,7.054415702819824
148,17,0,4.271899700164795
148,18,0,8.1040678024292
148,19,0,6.248454570770264
148,20,0,6.282952785491943
148,21,0,3.6989665031433105
148,22,0,6.747652053833008
148,23,0,4.482052803039551
148,24,0,3.7781310081481934
148,25,0,3.7210147380828857
148,26,0,4.633528709411621
148,27,0,4.771786212921143
148,28,0,1.7559452056884766
148,29,0,9.69107723236084
148,30,0,3.0935962200164795
148,31,0,8.090060234069824
148,32,0,6.403802394866943
148,33,0,3.6315557956695557
148,34,0,8.760333061218262
148,35,0,6.799326419830322
148,36,0,4.529058933258057
148,37,0,4.715196132659912
148,38,0,5.597583770751953
148,39,0,8.044696807861328
148,40,0,1.2912812232971191
148,41,0,5.766598701477051
148,42,0,3.707759380340576
148,43,0,8.355239868164062
148,44,0,6.508035659790039
148,45,0,5.709120750427246
148,46,0,2.0449070930480957
148,47,0,7.415593147277832
148,48,0,6.121716022491455
148,49,0,7.82302188873291
