gen,ind,genome,fitness
442,0,0,66.38888
442,1,0,65.34415
442,2,0,65.28976
442,3,0,65.44631
442,4,0,65.2895
442,5,0,65.28991
442,6,0,65.36275
442,7,0,65.28916
442,8,0,65.31458
442,9,0,65.25096
442,10,0,65.30736
442,11,0,65.32356
442,12,0,65.35644
442,13,0,65.29116
442,14,0,65.37368
442,15,0,65.43327
442,16,0,65.31987
442,17,0,65.32335
442,18,0,65.42147
442,19,0,65.33385
442,20,0,65.355286
442,21,0,65.38356
442,22,0,65.334915
442,23,0,65.369385
442,24,0,65.337074
442,25,0,65.25
442,26,0,65.254654
442,27,0,65.2929
442,28,0,65.23157
442,29,0,65.33125
442,30,0,65.28787
442,31,0,65.31098
442,32,0,61.236145
442,33,0,65.31994
442,34,0,65.34934
442,35,0,65.19945
442,36,0,65.35307
442,37,0,65.287254
442,38,0,65.252106
442,39,0,65.33876
442,40,0,65.25694
442,41,0,65.29228
442,42,0,65.318695
442,43,0,65.29863
442,44,0,65.309746
442,45,0,65.29419
442,46,0,65.02398
442,47,0,65.31871
442,48,0,65.45024
442,49,0,65.36874
442,50,0,65.24016
442,51,0,65.37987
442,52,0,65.25049
442,53,0,65.40291
442,54,0,65.248436
442,55,0,65.39339
442,56,0,65.37874
442,57,0,65.37947
442,58,0,64.76832
442,59,0,65.308235
442,60,0,65.306404
442,61,0,65.199036
442,62,0,65.315285
442,63,0,65.33402
442,64,0,65.32839
442,65,0,65.10579
442,66,0,65.35932
442,67,0,65.35568
442,68,0,65.2308
442,69,0,65.33374
442,70,0,65.25
442,71,0,65.16514
442,72,0,65.39827
442,73,0,65.2706
442,74,0,64.77644
442,75,0,65.322586
442,76,0,65.25
442,77,0,65.38074
442,78,0,65.29281
442,79,0,63.50301
442,80,0,65.234634
442,81,0,65.18708
442,82,0,65.340034
442,83,0,65.27474
442,84,0,65.32318
442,85,0,65.32627
442,86,0,65.11903
442,87,0,65.206
442,88,0,65.23643
442,89,0,65.3749
442,90,0,65.25
442,91,0,65.2929
442,92,0,65.31458
442,93,0,65.284424
442,94,0,65.27067
442,95,0,65.302185
442,96,0,65.274864
442,97,0,65.3041
442,98,0,65.217064
442,99,0,65.25
442,100,0,65.35105
