gen,ind,genome,fitness
184,0,0,5.809760570526123
184,1,0,6.53713321685791
184,2,0,2.779777765274048
184,3,0,12.078296661376953
184,4,0,6.725660800933838
184,5,0,9.974081993103027
184,6,0,8.36731243133545
184,7,0,6.29548454284668
184,8,0,4.3448486328125
184,9,0,7.455381393432617
184,10,0,7.7445902824401855
184,11,0,7.399995803833008
184,12,0,0.1458350419998169
184,13,0,8.272966384887695
184,14,0,8.921554565429688
184,15,0,5.67185115814209
184,16,0,4.764968395233154
184,17,0,5.778741836547852
184,18,0,6.185332298278809
184,19,0,7.484410285949707
184,20,0,5.2631940841674805
184,21,0,6.611569881439209
184,22,0,7.279341220855713
184,23,0,1.7076305150985718
184,24,0,5.65894889831543
184,25,0,6.606297492980957
184,26,0,8.582690238952637
184,27,0,8.337075233459473
184,28,0,9.462967872619629
184,29,0,6.111830234527588
184,30,0,9.286663055419922
184,31,0,-3.1148157119750977
184,32,0,8.935606956481934
184,33,0,4.576804161071777
184,34,0,9.391927719116211
184,35,0,6.389965057373047
184,36,0,4.319840908050537
184,37,0,-1.2370482683181763
184,38,0,6.4302144050598145
184,39,0,6.570653915405273
184,40,0,6.124096870422363
184,41,0,6.722685813903809
184,42,0,7.9421892166137695
184,43,0,9.463960647583008
184,44,0,7.469419479370117
184,45,0,8.064903259277344
184,46,0,6.396112442016602
184,47,0,7.330872535705566
184,48,0,7.301283836364746
184,49,0,7.3205671310424805
