gen,ind,genome,fitness
226,0,0,1.2315677404403687
226,1,0,5.459628105163574
226,2,0,9.346570014953613
226,3,0,8.626578330993652
226,4,0,7.810792446136475
226,5,0,8.760245323181152
226,6,0,6.615173816680908
226,7,0,6.612578392028809
226,8,0,1.9546897411346436
226,9,0,7.402700424194336
226,10,0,5.130041122436523
226,11,0,12.43931770324707
226,12,0,7.524984836578369
226,13,0,8.048392295837402
226,14,0,7.364767074584961
226,15,0,5.529582977294922
226,16,0,7.915517807006836
226,17,0,9.078764915466309
226,18,0,3.6765847206115723
226,19,0,8.429179191589355
226,20,0,11.537193298339844
226,21,0,7.890852928161621
226,22,0,4.1542816162109375
226,23,0,8.506988525390625
226,24,0,6.269608974456787
226,25,0,4.869810581207275
226,26,0,7.281225204467773
226,27,0,6.0241169929504395
226,28,0,6.25730037689209
226,29,0,6.093163013458252
226,30,0,3.448979377746582
226,31,0,4.984835624694824
226,32,0,7.853750705718994
226,33,0,2.9728145599365234
226,34,0,6.078413486480713
226,35,0,6.40169620513916
226,36,0,7.949796676635742
226,37,0,9.743810653686523
226,38,0,6.689356327056885
226,39,0,7.631401062011719
226,40,0,8.783449172973633
226,41,0,5.1957292556762695
226,42,0,5.18513298034668
226,43,0,6.599676609039307
226,44,0,5.81951379776001
226,45,0,7.284247875213623
226,46,0,7.835531711578369
226,47,0,1.4070338010787964
226,48,0,10.609896659851074
226,49,0,8.841606140136719
