gen,ind,genome,fitness
274,0,0,4.540423393249512
274,1,0,9.842662811279297
274,2,0,9.018462181091309
274,3,0,8.394866943359375
274,4,0,5.914535045623779
274,5,0,6.35694694519043
274,6,0,8.54885196685791
274,7,0,6.306880474090576
274,8,0,9.743742942810059
274,9,0,6.402723789215088
274,10,0,8.142486572265625
274,11,0,7.19863748550415
274,12,0,6.954466819763184
274,13,0,8.962091445922852
274,14,0,6.624644756317139
274,15,0,14.896339416503906
274,16,0,8.616508483886719
274,17,0,0.939200758934021
274,18,0,5.965332508087158
274,19,0,6.170010566711426
274,20,0,7.520332336425781
274,21,0,5.015310764312744
274,22,0,9.259905815124512
274,23,0,3.9973244667053223
274,24,0,6.75450325012207
274,25,0,7.978837966918945
274,26,0,10.03255844116211
274,27,0,6.374250411987305
274,28,0,6.517736911773682
274,29,0,7.918798923492432
274,30,0,7.182980537414551
274,31,0,7.007266998291016
274,32,0,8.440587997436523
274,33,0,10.609294891357422
274,34,0,3.9787237644195557
274,35,0,8.537266731262207
274,36,0,10.44243049621582
274,37,0,7.3560075759887695
274,38,0,7.1797075271606445
274,39,0,10.86821174621582
274,40,0,9.452163696289062
274,41,0,9.437347412109375
274,42,0,9.61998176574707
274,43,0,6.159257411956787
274,44,0,9.42650318145752
274,45,0,5.894730567932129
274,46,0,7.812282562255859
274,47,0,8.232283592224121
274,48,0,8.564698219299316
274,49,0,7.7320733070373535
