gen,ind,genome,fitness
180,0,0,6.704550743103027
180,1,0,7.777525901794434
180,2,0,5.482387065887451
180,3,0,7.6923933029174805
180,4,0,0.5578324794769287
180,5,0,3.52883243560791
180,6,0,3.71283221244812
180,7,0,6.398409843444824
180,8,0,6.3958353996276855
180,9,0,8.6713285446167
180,10,0,6.123354434967041
180,11,0,6.316773891448975
180,12,0,2.57995343208313
180,13,0,10.763688087463379
180,14,0,4.194035530090332
180,15,0,6.568723678588867
180,16,0,4.662243843078613
180,17,0,5.076952934265137
180,18,0,6.803217887878418
180,19,0,5.673742294311523
180,20,0,6.478877067565918
180,21,0,7.998778820037842
180,22,0,6.407644271850586
180,23,0,5.796103000640869
180,24,0,7.953466892242432
180,25,0,0.5876269340515137
180,26,0,5.1381425857543945
180,27,0,8.894009590148926
180,28,0,5.056835651397705
180,29,0,8.481921195983887
180,30,0,6.414768218994141
180,31,0,5.251325607299805
180,32,0,12.775822639465332
180,33,0,5.919145584106445
180,34,0,-1.3636795282363892
180,35,0,6.424593925476074
180,36,0,6.644986152648926
180,37,0,7.602160453796387
180,38,0,5.817239761352539
180,39,0,10.19974422454834
180,40,0,7.23912239074707
180,41,0,2.9456353187561035
180,42,0,3.887436628341675
180,43,0,5.92365837097168
180,44,0,7.398151397705078
180,45,0,6.448593616485596
180,46,0,6.813014984130859
180,47,0,6.967223167419434
180,48,0,2.133657932281494
180,49,0,4.920225620269775
