gen,ind,genome,fitness
219,0,0,9.610206604003906
219,1,0,6.432636737823486
219,2,0,7.271490097045898
219,3,0,5.697586536407471
219,4,0,7.935188293457031
219,5,0,4.495841026306152
219,6,0,8.080511093139648
219,7,0,8.962112426757812
219,8,0,7.769124984741211
219,9,0,8.053611755371094
219,10,0,9.16970443725586
219,11,0,7.310577392578125
219,12,0,7.723608016967773
219,13,0,8.907527923583984
219,14,0,7.092121124267578
219,15,0,7.964049339294434
219,16,0,6.832213401794434
219,17,0,8.316940307617188
219,18,0,6.302501201629639
219,19,0,5.621551513671875
219,20,0,7.815743446350098
219,21,0,10.244489669799805
219,22,0,5.204531669616699
219,23,0,8.544573783874512
219,24,0,8.978729248046875
219,25,0,7.343415260314941
219,26,0,6.5971527099609375
219,27,0,2.7859127521514893
219,28,0,6.257107734680176
219,29,0,6.622082710266113
219,30,0,7.206897735595703
219,31,0,6.354578018188477
219,32,0,9.070934295654297
219,33,0,5.828057289123535
219,34,0,7.225400924682617
219,35,0,6.515794277191162
219,36,0,5.969422340393066
219,37,0,4.05296516418457
219,38,0,1.3756048679351807
219,39,0,7.000762939453125
219,40,0,9.743785858154297
219,41,0,5.210014343261719
219,42,0,7.753109931945801
219,43,0,5.922301292419434
219,44,0,6.265452861785889
219,45,0,6.303093910217285
219,46,0,3.171109437942505
219,47,0,8.041574478149414
219,48,0,5.276037693023682
219,49,0,8.785075187683105
