gen,ind,genome,fitness
432,0,0,66.38888
432,1,0,65.192986
432,2,0,65.12809
432,3,0,65.33426
432,4,0,65.277145
432,5,0,65.2551
432,6,0,65.30577
432,7,0,65.26595
432,8,0,65.30774
432,9,0,65.23246
432,10,0,65.29557
432,11,0,65.28087
432,12,0,65.300156
432,13,0,65.25
432,14,0,65.304436
432,15,0,65.38363
432,16,0,65.31451
432,17,0,65.25
432,18,0,65.29641
432,19,0,64.85843
432,20,0,65.28625
432,21,0,65.32891
432,22,0,65.25
432,23,0,65.232414
432,24,0,65.298256
432,25,0,65.29273
432,26,0,64.63451
432,27,0,65.301125
432,28,0,65.37403
432,29,0,65.276115
432,30,0,65.157425
432,31,0,65.31427
432,32,0,65.286224
432,33,0,65.25003
432,34,0,65.24895
432,35,0,65.28439
432,36,0,65.18099
432,37,0,65.25089
432,38,0,65.300934
432,39,0,65.3207
432,40,0,65.305115
432,41,0,65.30666
432,42,0,65.29407
432,43,0,65.31368
432,44,0,65.33071
432,45,0,64.08334
432,46,0,65.25822
432,47,0,65.250206
432,48,0,65.32052
432,49,0,65.25089
432,50,0,65.25089
432,51,0,65.3117
432,52,0,65.26774
432,53,0,65.283745
432,54,0,64.96788
432,55,0,65.29766
432,56,0,65.31892
432,57,0,65.25089
432,58,0,65.33504
432,59,0,64.75539
432,60,0,65.19169
432,61,0,65.25
432,62,0,59.784714
432,63,0,65.23904
432,64,0,65.091644
432,65,0,65.23343
432,66,0,65.34478
432,67,0,65.22896
432,68,0,65.30462
432,69,0,65.250885
432,70,0,65.31478
432,71,0,65.33268
432,72,0,65.241135
432,73,0,65.06356
432,74,0,65.2384
432,75,0,65.247116
432,76,0,65.259636
432,77,0,65.266556
432,78,0,65.21191
432,79,0,64.96298
432,80,0,65.22821
432,81,0,62.052383
432,82,0,64.61792
432,83,0,65.282166
432,84,0,65.33974
432,85,0,65.17108
432,86,0,65.244896
432,87,0,65.18952
432,88,0,65.13725
432,89,0,65.25099
432,90,0,65.30343
432,91,0,65.27829
432,92,0,65.2193
432,93,0,65.27243
432,94,0,65.30246
432,95,0,65.25069
432,96,0,65.36157
432,97,0,65.30924
432,98,0,65.3101
432,99,0,65.29967
432,100,0,65.18954
