gen,ind,genome,fitness
87,0,0,0.49527299404144287
87,1,0,-3.861382484436035
87,2,0,-1.140803337097168
87,3,0,1.1996867656707764
87,4,0,3.370511054992676
87,5,0,2.154761791229248
87,6,0,1.8764901161193848
87,7,0,1.4371834993362427
87,8,0,3.768712043762207
87,9,0,2.152357339859009
87,10,0,5.705149173736572
87,11,0,5.763644218444824
87,12,0,0.7907295227050781
87,13,0,5.167108535766602
87,14,0,6.429612636566162
87,15,0,4.24332332611084
87,16,0,3.032482624053955
87,17,0,6.252687454223633
87,18,0,3.0492007732391357
87,19,0,-3.838510513305664
87,20,0,2.676079034805298
87,21,0,0.4585396647453308
87,22,0,3.6948916912078857
87,23,0,8.111515045166016
87,24,0,3.467756748199463
87,25,0,5.744497299194336
87,26,0,7.6261138916015625
87,27,0,8.247243881225586
87,28,0,2.630021572113037
87,29,0,5.2427897453308105
87,30,0,0.5654218196868896
87,31,0,0.30572450160980225
87,32,0,6.212271690368652
87,33,0,6.515005111694336
87,34,0,5.26124906539917
87,35,0,0.24295899271965027
87,36,0,0.2209012657403946
87,37,0,0.6728230118751526
87,38,0,6.951876163482666
87,39,0,3.935279369354248
87,40,0,5.986323356628418
87,41,0,3.3730740547180176
87,42,0,7.6547040939331055
87,43,0,5.685595989227295
87,44,0,5.137187957763672
87,45,0,6.808112144470215
87,46,0,11.700178146362305
87,47,0,5.742279529571533
87,48,0,4.475923538208008
87,49,0,3.880547046661377
