gen,ind,genome,fitness
59,0,0,5.328760147094727
59,1,0,6.5105695724487305
59,2,0,3.180394172668457
59,3,0,1.224214792251587
59,4,0,1.9237380027770996
59,5,0,-1.7271968126296997
59,6,0,2.980853319168091
59,7,0,1.062242031097412
59,8,0,0.17693449556827545
59,9,0,8.275907516479492
59,10,0,4.831830978393555
59,11,0,7.770829677581787
59,12,0,3.4865946769714355
59,13,0,0.47898077964782715
59,14,0,1.2243187427520752
59,15,0,7.11545467376709
59,16,0,4.617631912231445
59,17,0,7.507083892822266
59,18,0,6.354002952575684
59,19,0,2.4303267002105713
59,20,0,-4.816389083862305
59,21,0,1.2837719917297363
59,22,0,1.7330855131149292
59,23,0,6.76057243347168
59,24,0,7.831320762634277
59,25,0,0.39440250396728516
59,26,0,1.5786023139953613
59,27,0,3.2236409187316895
59,28,0,4.924760818481445
59,29,0,7.4672160148620605
59,30,0,7.934567451477051
59,31,0,-10.43171501159668
59,32,0,8.225972175598145
59,33,0,5.635569095611572
59,34,0,0.25355976819992065
59,35,0,4.717893600463867
59,36,0,3.8831686973571777
59,37,0,4.280597686767578
59,38,0,6.9976325035095215
59,39,0,2.9219374656677246
59,40,0,1.7278175354003906
59,41,0,-3.235325574874878
59,42,0,3.938904285430908
59,43,0,5.972043037414551
59,44,0,7.440140724182129
59,45,0,6.884248733520508
59,46,0,1.5139060020446777
59,47,0,6.996098041534424
59,48,0,2.9583020210266113
59,49,0,6.509530544281006
