gen,ind,genome,fitness
462,0,0,66.38888
462,1,0,65.41077
462,2,0,65.354866
462,3,0,65.30745
462,4,0,65.36131
462,5,0,65.30814
462,6,0,65.356346
462,7,0,64.906166
462,8,0,65.251755
462,9,0,65.44204
462,10,0,65.342545
462,11,0,65.38695
462,12,0,65.32958
462,13,0,65.31892
462,14,0,65.26421
462,15,0,65.41761
462,16,0,65.29963
462,17,0,65.259155
462,18,0,65.39282
462,19,0,65.42606
462,20,0,65.3611
462,21,0,65.43174
462,22,0,65.37868
462,23,0,65.41182
462,24,0,65.489655
462,25,0,56.234123
462,26,0,65.38128
462,27,0,65.55739
462,28,0,65.39934
462,29,0,65.31168
462,30,0,65.34042
462,31,0,65.38525
462,32,0,65.26271
462,33,0,65.29429
462,34,0,61.43335
462,35,0,65.302605
462,36,0,65.26024
462,37,0,65.386696
462,38,0,65.33506
462,39,0,65.36142
462,40,0,65.39933
462,41,0,65.23779
462,42,0,65.33584
462,43,0,65.36967
462,44,0,65.35271
462,45,0,65.26988
462,46,0,65.2112
462,47,0,65.17582
462,48,0,65.44624
462,49,0,65.3626
462,50,0,65.44217
462,51,0,65.20105
462,52,0,65.33975
462,53,0,65.42082
462,54,0,65.43767
462,55,0,65.37048
462,56,0,65.41046
462,57,0,65.238335
462,58,0,65.44773
462,59,0,65.26964
462,60,0,65.46972
462,61,0,65.34773
462,62,0,65.34554
462,63,0,65.37822
462,64,0,65.37458
462,65,0,65.396645
462,66,0,65.39492
462,67,0,65.330574
462,68,0,65.26168
462,69,0,65.4878
462,70,0,65.38337
462,71,0,65.20512
462,72,0,65.3478
462,73,0,65.40466
462,74,0,65.37286
462,75,0,65.3984
462,76,0,65.0685
462,77,0,65.332664
462,78,0,65.46216
462,79,0,65.33482
462,80,0,65.27065
462,81,0,65.36018
462,82,0,65.32573
462,83,0,65.3214
462,84,0,65.22453
462,85,0,65.37336
462,86,0,65.37049
462,87,0,65.32516
462,88,0,65.34836
462,89,0,65.38424
462,90,0,64.93369
462,91,0,65.402725
462,92,0,65.25
462,93,0,65.358765
462,94,0,65.31799
462,95,0,65.26845
462,96,0,65.45043
462,97,0,65.4091
462,98,0,65.39933
462,99,0,65.20464
462,100,0,65.311455
