gen,ind,genome,fitness
166,0,0,5.390559196472168
166,1,0,7.281650543212891
166,2,0,5.824080467224121
166,3,0,6.294082164764404
166,4,0,7.275918006896973
166,5,0,7.744012832641602
166,6,0,5.673020362854004
166,7,0,-3.275791645050049
166,8,0,5.506340980529785
166,9,0,4.013439655303955
166,10,0,4.512772560119629
166,11,0,8.847457885742188
166,12,0,5.413738250732422
166,13,0,6.1001129150390625
166,14,0,3.772216796875
166,15,0,8.204131126403809
166,16,0,6.242613792419434
166,17,0,5.740361213684082
166,18,0,4.521824359893799
166,19,0,7.426571846008301
166,20,0,4.101129055023193
166,21,0,9.719454765319824
166,22,0,8.583988189697266
166,23,0,8.154291152954102
166,24,0,2.3730528354644775
166,25,0,1.6578463315963745
166,26,0,5.46071720123291
166,27,0,7.785876274108887
166,28,0,9.588496208190918
166,29,0,8.091310501098633
166,30,0,5.430205345153809
166,31,0,2.3589634895324707
166,32,0,-6.19721794128418
166,33,0,6.647808074951172
166,34,0,4.4645538330078125
166,35,0,5.867793083190918
166,36,0,4.579408645629883
166,37,0,1.713377833366394
166,38,0,7.123868465423584
166,39,0,5.195198059082031
166,40,0,8.320338249206543
166,41,0,7.152925491333008
166,42,0,7.292844772338867
166,43,0,7.820376396179199
166,44,0,6.193192481994629
166,45,0,4.6730265617370605
166,46,0,6.883811950683594
166,47,0,7.568140029907227
166,48,0,5.418940544128418
166,49,0,7.526674270629883
