gen,ind,genome,fitness
290,0,0,5.329961776733398
290,1,0,8.727290153503418
290,2,0,3.9995999336242676
290,3,0,5.043379783630371
290,4,0,7.827445983886719
290,5,0,8.394538879394531
290,6,0,4.03206205368042
290,7,0,8.375001907348633
290,8,0,3.9904043674468994
290,9,0,7.865225791931152
290,10,0,8.626120567321777
290,11,0,4.5375285148620605
290,12,0,9.018684387207031
290,13,0,11.110106468200684
290,14,0,4.216922760009766
290,15,0,8.458961486816406
290,16,0,-1.1312851905822754
290,17,0,6.12578010559082
290,18,0,8.765979766845703
290,19,0,6.634281158447266
290,20,0,8.10949420928955
290,21,0,8.898212432861328
290,22,0,6.0657572746276855
290,23,0,3.5674514770507812
290,24,0,8.47135066986084
290,25,0,10.448010444641113
290,26,0,6.632598876953125
290,27,0,4.571154594421387
290,28,0,4.556659698486328
290,29,0,2.509140968322754
290,30,0,6.108345985412598
290,31,0,5.236245155334473
290,32,0,9.588804244995117
290,33,0,6.733893394470215
290,34,0,6.951037883758545
290,35,0,5.923402309417725
290,36,0,9.192715644836426
290,37,0,7.275489330291748
290,38,0,-0.7270115613937378
290,39,0,8.094854354858398
290,40,0,11.185212135314941
290,41,0,4.7564802169799805
290,42,0,8.038681030273438
290,43,0,9.867146492004395
290,44,0,7.347883701324463
290,45,0,3.1400699615478516
290,46,0,8.69956111907959
290,47,0,-0.03460073471069336
290,48,0,6.65187931060791
290,49,0,6.848653316497803
