gen,ind,genome,fitness
64,0,0,2.2611141204833984
64,1,0,4.938307762145996
64,2,0,3.1280291080474854
64,3,0,0.8856430649757385
64,4,0,-1.4747357368469238
64,5,0,3.7237906455993652
64,6,0,2.233876943588257
64,7,0,3.7266883850097656
64,8,0,4.241451740264893
64,9,0,6.368507385253906
64,10,0,5.171209335327148
64,11,0,4.975067615509033
64,12,0,1.2916221618652344
64,13,0,1.8023555278778076
64,14,0,0.34335023164749146
64,15,0,7.006100177764893
64,16,0,5.528666973114014
64,17,0,7.532970905303955
64,18,0,1.6073650121688843
64,19,0,5.075395584106445
64,20,0,1.2678184509277344
64,21,0,4.730303764343262
64,22,0,5.440917015075684
64,23,0,4.6717047691345215
64,24,0,4.469055652618408
64,25,0,-3.0342342853546143
64,26,0,0.3418678045272827
64,27,0,3.012009620666504
64,28,0,2.470838785171509
64,29,0,1.563614010810852
64,30,0,-0.17209702730178833
64,31,0,-7.754460334777832
64,32,0,1.1348810195922852
64,33,0,6.49860954284668
64,34,0,4.413273334503174
64,35,0,0.41363325715065
64,36,0,3.611624002456665
64,37,0,5.964683532714844
64,38,0,7.222134590148926
64,39,0,5.302136421203613
64,40,0,-0.7937735319137573
64,41,0,4.055963039398193
64,42,0,-0.2847580015659332
64,43,0,-3.388270378112793
64,44,0,0.6524665355682373
64,45,0,13.830657958984375
64,46,0,8.494710922241211
64,47,0,-1.648603916168213
64,48,0,5.606215000152588
64,49,0,2.4248297214508057
