gen,ind,genome,fitness
84,0,0,4.847772598266602
84,1,0,3.607177734375
84,2,0,2.052417278289795
84,3,0,0.39850717782974243
84,4,0,2.793008327484131
84,5,0,5.498883247375488
84,6,0,5.914842128753662
84,7,0,7.005118370056152
84,8,0,5.692930221557617
84,9,0,6.24434757232666
84,10,0,5.175116539001465
84,11,0,4.254175662994385
84,12,0,4.707971572875977
84,13,0,-1.5651202201843262
84,14,0,7.106083869934082
84,15,0,2.1899991035461426
84,16,0,-2.5270888805389404
84,17,0,4.2740936279296875
84,18,0,4.6631999015808105
84,19,0,4.386796951293945
84,20,0,5.8937530517578125
84,21,0,2.8523402214050293
84,22,0,4.650940418243408
84,23,0,-2.3885746002197266
84,24,0,3.6754815578460693
84,25,0,1.8485479354858398
84,26,0,6.275759696960449
84,27,0,-0.10852125287055969
84,28,0,-1.4899635314941406
84,29,0,3.219771385192871
84,30,0,6.632349014282227
84,31,0,8.709030151367188
84,32,0,-0.28665825724601746
84,33,0,5.977291107177734
84,34,0,5.140704154968262
84,35,0,4.466188430786133
84,36,0,4.03968620300293
84,37,0,7.424602031707764
84,38,0,2.1127071380615234
84,39,0,7.8642778396606445
84,40,0,4.061728477478027
84,41,0,2.2011117935180664
84,42,0,4.706090927124023
84,43,0,4.080256938934326
84,44,0,5.632165908813477
84,45,0,6.623132705688477
84,46,0,6.769242763519287
84,47,0,3.737532377243042
84,48,0,10.664022445678711
84,49,0,4.858832359313965
