gen,ind,genome,fitness
404,0,0,66.232475
404,1,0,65.25
404,2,0,65.2501
404,3,0,65.25031
404,4,0,65.25
404,5,0,65.250565
404,6,0,65.25
404,7,0,65.25031
404,8,0,65.250404
404,9,0,65.25062
404,10,0,52.714363
404,11,0,65.130325
404,12,0,64.84993
404,13,0,65.2501
404,14,0,65.250595
404,15,0,65.07193
404,16,0,65.25
404,17,0,65.31555
404,18,0,65.25028
404,19,0,65.24525
404,20,0,65.25043
404,21,0,65.25
404,22,0,65.25
404,23,0,65.24665
404,24,0,65.25067
404,25,0,65.249985
404,26,0,65.250725
404,27,0,65.25
404,28,0,65.250725
404,29,0,65.25069
404,30,0,65.25028
404,31,0,65.25021
404,32,0,65.250885
404,33,0,65.243385
404,34,0,65.25
404,35,0,65.12985
404,36,0,65.250885
404,37,0,65.28802
404,38,0,65.25079
404,39,0,65.25091
404,40,0,65.25
404,41,0,65.212845
404,42,0,65.15633
404,43,0,65.28751
404,44,0,65.250656
404,45,0,66.09337
404,46,0,65.250435
404,47,0,65.25048
404,48,0,65.250145
404,49,0,65.25075
404,50,0,65.25046
404,51,0,65.25073
404,52,0,65.25065
404,53,0,65.25
404,54,0,65.25
404,55,0,65.25044
404,56,0,65.25048
404,57,0,65.250374
404,58,0,65.250404
404,59,0,65.250694
404,60,0,62.637615
404,61,0,65.25061
404,62,0,65.209724
404,63,0,65.25041
404,64,0,65.25019
404,65,0,65.250656
404,66,0,65.08603
404,67,0,65.33009
404,68,0,65.25062
404,69,0,65.2505
404,70,0,64.86705
404,71,0,65.25045
404,72,0,65.250885
404,73,0,65.24836
404,74,0,65.250694
404,75,0,65.29456
404,76,0,65.2509
404,77,0,65.250885
404,78,0,65.25062
404,79,0,65.250694
404,80,0,65.1494
404,81,0,65.25068
404,82,0,65.25062
404,83,0,65.25075
404,84,0,65.250435
404,85,0,65.25067
404,86,0,65.2501
404,87,0,65.25064
404,88,0,65.24912
404,89,0,65.25069
404,90,0,65.25091
404,91,0,65.25
404,92,0,65.25059
404,93,0,65.25075
404,94,0,65.25075
404,95,0,65.24366
404,96,0,65.250885
404,97,0,65.25066
404,98,0,65.25039
404,99,0,65.25
404,100,0,66.09337
