gen,ind,genome,fitness
498,0,0,66.38888
498,1,0,65.116905
498,2,0,65.548645
498,3,0,65.51372
498,4,0,65.52311
498,5,0,65.28304
498,6,0,65.490944
498,7,0,61.28638
498,8,0,65.47509
498,9,0,58.958923
498,10,0,65.420555
498,11,0,65.33621
498,12,0,65.32255
498,13,0,64.195526
498,14,0,65.50786
498,15,0,65.44529
498,16,0,65.490585
498,17,0,65.25
498,18,0,65.30431
498,19,0,62.912506
498,20,0,64.853546
498,21,0,63.440292
498,22,0,65.48141
498,23,0,65.480125
498,24,0,65.17597
498,25,0,65.501434
498,26,0,65.57939
498,27,0,65.20552
498,28,0,65.23953
498,29,0,59.756046
498,30,0,65.513405
498,31,0,65.61356
498,32,0,65.504364
498,33,0,63.58112
498,34,0,65.40109
498,35,0,65.167435
498,36,0,65.45189
498,37,0,65.16528
498,38,0,65.035416
498,39,0,65.51109
498,40,0,65.49373
498,41,0,65.48677
498,42,0,65.4844
498,43,0,65.04598
498,44,0,65.51445
498,45,0,65.18939
498,46,0,65.21683
498,47,0,65.515434
498,48,0,65.48819
498,49,0,65.56401
498,50,0,65.49661
498,51,0,65.60753
498,52,0,65.48328
498,53,0,65.309135
498,54,0,65.27227
498,55,0,65.47051
498,56,0,65.515526
498,57,0,65.25
498,58,0,65.55064
498,59,0,65.505196
498,60,0,65.583595
498,61,0,65.22073
498,62,0,58.683773
498,63,0,64.76256
498,64,0,65.46467
498,65,0,65.4956
498,66,0,65.55471
498,67,0,65.25
498,68,0,65.48589
498,69,0,65.295204
498,70,0,63.892117
498,71,0,64.14161
498,72,0,65.494
498,73,0,63.2626
498,74,0,64.68095
498,75,0,64.0339
498,76,0,65.23672
498,77,0,62.273136
498,78,0,63.332027
498,79,0,65.56265
498,80,0,65.49767
498,81,0,65.569534
498,82,0,65.595345
498,83,0,65.65237
498,84,0,65.549164
498,85,0,65.48709
498,86,0,65.25
498,87,0,65.46448
498,88,0,65.270744
498,89,0,65.244865
498,90,0,65.535904
498,91,0,65.58967
498,92,0,65.52018
498,93,0,65.0483
498,94,0,65.51292
498,95,0,65.229614
498,96,0,65.49786
498,97,0,65.44206
498,98,0,65.46423
498,99,0,65.39569
498,100,0,65.48241
