gen,ind,genome,fitness
324,0,0,10.526932716369629
324,1,0,6.464560031890869
324,2,0,7.146245002746582
324,3,0,8.079062461853027
324,4,0,6.051745414733887
324,5,0,8.597681045532227
324,6,0,7.925686836242676
324,7,0,9.522836685180664
324,8,0,7.030041694641113
324,9,0,10.78823471069336
324,10,0,9.44256591796875
324,11,0,7.477198600769043
324,12,0,9.653240203857422
324,13,0,9.680628776550293
324,14,0,6.959835052490234
324,15,0,7.322123050689697
324,16,0,7.110409736633301
324,17,0,2.545250177383423
324,18,0,7.08403205871582
324,19,0,8.026394844055176
324,20,0,6.364418029785156
324,21,0,8.977543830871582
324,22,0,0.4611800014972687
324,23,0,9.632287979125977
324,24,0,9.281121253967285
324,25,0,3.2494449615478516
324,26,0,5.82731294631958
324,27,0,9.678610801696777
324,28,0,7.877126693725586
324,29,0,2.143486976623535
324,30,0,9.265389442443848
324,31,0,-4.902445316314697
324,32,0,10.235334396362305
324,33,0,4.2546234130859375
324,34,0,5.355088710784912
324,35,0,6.142753601074219
324,36,0,9.151618957519531
324,37,0,11.74903678894043
324,38,0,8.485008239746094
324,39,0,11.115463256835938
324,40,0,9.108186721801758
324,41,0,7.348718643188477
324,42,0,4.2672834396362305
324,43,0,5.951355457305908
324,44,0,7.698451995849609
324,45,0,10.023651123046875
324,46,0,5.9979729652404785
324,47,0,7.325889587402344
324,48,0,10.00088119506836
324,49,0,2.868131637573242
