gen,ind,genome,fitness
448,0,0,66.38888
448,1,0,65.34073
448,2,0,65.40659
448,3,0,65.27481
448,4,0,65.37738
448,5,0,65.36994
448,6,0,65.28321
448,7,0,65.17289
448,8,0,65.08564
448,9,0,65.22458
448,10,0,65.36396
448,11,0,65.23706
448,12,0,65.297874
448,13,0,65.33832
448,14,0,65.258965
448,15,0,64.878525
448,16,0,65.2481
448,17,0,65.33175
448,18,0,65.36258
448,19,0,65.29268
448,20,0,65.29069
448,21,0,65.20673
448,22,0,65.34825
448,23,0,65.25
448,24,0,65.33603
448,25,0,65.23188
448,26,0,65.25
448,27,0,65.32139
448,28,0,65.17115
448,29,0,65.19085
448,30,0,65.29388
448,31,0,65.301025
448,32,0,65.31873
448,33,0,65.336494
448,34,0,64.6614
448,35,0,65.25837
448,36,0,65.274734
448,37,0,65.35686
448,38,0,65.37213
448,39,0,65.33641
448,40,0,65.26444
448,41,0,65.328285
448,42,0,65.306496
448,43,0,65.26632
448,44,0,65.366325
448,45,0,65.31123
448,46,0,65.353294
448,47,0,65.25
448,48,0,65.3506
448,49,0,65.128426
448,50,0,65.3388
448,51,0,65.398636
448,52,0,65.32896
448,53,0,64.92928
448,54,0,65.25
448,55,0,65.32489
448,56,0,65.314964
448,57,0,65.30414
448,58,0,65.1988
448,59,0,65.3235
448,60,0,65.387245
448,61,0,65.42099
448,62,0,65.40546
448,63,0,65.378
448,64,0,65.2809
448,65,0,65.34692
448,66,0,65.388626
448,67,0,65.47018
448,68,0,65.35676
448,69,0,65.25161
448,70,0,65.2983
448,71,0,65.34723
448,72,0,65.29607
448,73,0,65.42888
448,74,0,65.35742
448,75,0,65.43312
448,76,0,65.33982
448,77,0,65.380066
448,78,0,65.36262
448,79,0,65.25
448,80,0,65.25336
448,81,0,65.325066
448,82,0,65.32126
448,83,0,65.29902
448,84,0,65.33926
448,85,0,65.25524
448,86,0,65.33806
448,87,0,65.248764
448,88,0,65.34068
448,89,0,65.124825
448,90,0,65.38016
448,91,0,65.34033
448,92,0,65.308205
448,93,0,65.35552
448,94,0,65.36695
448,95,0,65.31493
448,96,0,65.33784
448,97,0,65.358246
448,98,0,65.35406
448,99,0,65.38306
448,100,0,65.25308
