gen,ind,genome,fitness
398,0,0,8.52973747253418
398,1,0,2.3468074798583984
398,2,0,-0.9318032264709473
398,3,0,7.909439563751221
398,4,0,6.451144218444824
398,5,0,9.703085899353027
398,6,0,7.3263421058654785
398,7,0,5.275642395019531
398,8,0,9.062263488769531
398,9,0,4.925176620483398
398,10,0,9.995070457458496
398,11,0,9.6791410446167
398,12,0,8.197479248046875
398,13,0,8.260376930236816
398,14,0,8.432624816894531
398,15,0,10.43437385559082
398,16,0,8.164518356323242
398,17,0,13.129117965698242
398,18,0,8.70044994354248
398,19,0,8.040281295776367
398,20,0,10.98321533203125
398,21,0,11.468175888061523
398,22,0,8.285820007324219
398,23,0,7.113595008850098
398,24,0,15.396770477294922
398,25,0,11.582625389099121
398,26,0,10.765530586242676
398,27,0,3.9914956092834473
398,28,0,10.188188552856445
398,29,0,7.895828723907471
398,30,0,8.580113410949707
398,31,0,9.492600440979004
398,32,0,3.4874720573425293
398,33,0,8.813045501708984
398,34,0,6.8108649253845215
398,35,0,7.44801664352417
398,36,0,-0.03897273540496826
398,37,0,8.009126663208008
398,38,0,8.178905487060547
398,39,0,8.734443664550781
398,40,0,6.018073081970215
398,41,0,10.765504837036133
398,42,0,8.547731399536133
398,43,0,4.861025333404541
398,44,0,10.794788360595703
398,45,0,8.284344673156738
398,46,0,8.290705680847168
398,47,0,10.122603416442871
398,48,0,4.951991081237793
398,49,0,0.014594517648220062
