gen,ind,genome,fitness
490,0,0,66.38888
490,1,0,65.19754
490,2,0,65.02529
490,3,0,65.257034
490,4,0,59.340492
490,5,0,65.526146
490,6,0,65.33702
490,7,0,65.139755
490,8,0,65.25
490,9,0,65.35524
490,10,0,65.57341
490,11,0,65.523926
490,12,0,65.450516
490,13,0,65.10693
490,14,0,65.43029
490,15,0,65.50435
490,16,0,63.348164
490,17,0,65.51736
490,18,0,64.67735
490,19,0,64.344795
490,20,0,65.475746
490,21,0,65.476746
490,22,0,65.42143
490,23,0,65.455864
490,24,0,65.537025
490,25,0,65.46656
490,26,0,65.55677
490,27,0,65.4267
490,28,0,65.15118
490,29,0,65.23998
490,30,0,65.51654
490,31,0,65.57072
490,32,0,65.165695
490,33,0,62.487457
490,34,0,65.51689
490,35,0,65.37214
490,36,0,64.705635
490,37,0,65.25
490,38,0,65.21004
490,39,0,65.45831
490,40,0,65.5306
490,41,0,65.37618
490,42,0,65.56794
490,43,0,64.02261
490,44,0,59.058968
490,45,0,65.51646
490,46,0,65.40889
490,47,0,65.40084
490,48,0,65.482185
490,49,0,65.51114
490,50,0,65.468636
490,51,0,65.533554
490,52,0,65.51317
490,53,0,65.46067
490,54,0,65.45512
490,55,0,64.73857
490,56,0,65.31761
490,57,0,64.06961
490,58,0,65.36202
490,59,0,65.40718
490,60,0,65.566284
490,61,0,65.42648
490,62,0,65.55916
490,63,0,65.43268
490,64,0,65.51755
490,65,0,65.25306
490,66,0,65.53827
490,67,0,64.146805
490,68,0,65.11653
490,69,0,65.24354
490,70,0,65.30283
490,71,0,58.114048
490,72,0,65.48141
490,73,0,65.53285
490,74,0,64.54674
490,75,0,65.27361
490,76,0,65.44268
490,77,0,64.6823
490,78,0,65.22203
490,79,0,64.97791
490,80,0,59.266212
490,81,0,63.69582
490,82,0,64.59046
490,83,0,64.98114
490,84,0,65.28118
490,85,0,63.556675
490,86,0,65.44713
490,87,0,62.308475
490,88,0,65.52621
490,89,0,65.492775
490,90,0,65.281395
490,91,0,65.522705
490,92,0,65.32263
490,93,0,65.5306
490,94,0,63.403725
490,95,0,65.464676
490,96,0,63.95473
490,97,0,65.48049
490,98,0,65.45431
490,99,0,65.45311
490,100,0,65.468475
