gen,ind,genome,fitness
466,0,0,66.38888
466,1,0,65.39677
466,2,0,65.38861
466,3,0,65.26699
466,4,0,65.42326
466,5,0,65.41229
466,6,0,65.3674
466,7,0,65.282776
466,8,0,65.22519
466,9,0,65.239105
466,10,0,65.342674
466,11,0,65.43113
466,12,0,65.49637
466,13,0,65.39272
466,14,0,65.2278
466,15,0,65.437096
466,16,0,61.31861
466,17,0,65.38928
466,18,0,65.233116
466,19,0,64.55767
466,20,0,65.34666
466,21,0,65.38811
466,22,0,65.39934
466,23,0,62.768433
466,24,0,65.35577
466,25,0,65.299545
466,26,0,65.37925
466,27,0,65.35252
466,28,0,58.903114
466,29,0,65.08323
466,30,0,65.40505
466,31,0,65.46449
466,32,0,63.369877
466,33,0,65.32967
466,34,0,64.7995
466,35,0,65.25
466,36,0,65.29391
466,37,0,64.69955
466,38,0,65.51259
466,39,0,65.42192
466,40,0,65.41464
466,41,0,65.25903
466,42,0,65.356865
466,43,0,65.18647
466,44,0,65.37889
466,45,0,65.25
466,46,0,65.34127
466,47,0,65.43113
466,48,0,65.25
466,49,0,65.330574
466,50,0,65.238365
466,51,0,65.39172
466,52,0,65.51518
466,53,0,65.39456
466,54,0,65.339195
466,55,0,65.12506
466,56,0,65.51766
466,57,0,65.36131
466,58,0,65.41179
466,59,0,65.38896
466,60,0,65.395966
466,61,0,65.39205
466,62,0,65.24583
466,63,0,65.469604
466,64,0,65.34736
466,65,0,65.69204
466,66,0,65.38729
466,67,0,65.363335
466,68,0,65.33524
466,69,0,65.269165
466,70,0,65.439735
466,71,0,65.30011
466,72,0,65.38287
466,73,0,60.52001
466,74,0,63.191566
466,75,0,61.734406
466,76,0,65.38182
466,77,0,65.45321
466,78,0,65.417076
466,79,0,65.31112
466,80,0,65.298805
466,81,0,65.33113
466,82,0,65.425415
466,83,0,65.51695
466,84,0,65.36216
466,85,0,65.40793
466,86,0,63.302197
466,87,0,65.42246
466,88,0,59.68979
466,89,0,65.05267
466,90,0,65.385544
466,91,0,65.47306
466,92,0,65.30814
466,93,0,65.51058
466,94,0,65.33364
466,95,0,65.240776
466,96,0,64.05717
466,97,0,65.390366
466,98,0,65.40275
466,99,0,65.348816
466,100,0,65.447426
