gen,ind,genome,fitness
19,0,0,2.2950732707977295
19,1,0,0.49706602096557617
19,2,0,0.49155399203300476
19,3,0,1.9000006914138794
19,4,0,-0.016944289207458496
19,5,0,-0.01724448800086975
19,6,0,1.1152175664901733
19,7,0,1.0380864143371582
19,8,0,1.3968350887298584
19,9,0,1.3563157320022583
19,10,0,2.888184070587158
19,11,0,3.3605518341064453
19,12,0,1.9173455238342285
19,13,0,1.472664475440979
19,14,0,4.09304666519165
19,15,0,3.2098870277404785
19,16,0,2.200197458267212
19,17,0,1.4666928052902222
19,18,0,-0.2544202208518982
19,19,0,1.4899996519088745
19,20,0,1.3872332572937012
19,21,0,0.7336907386779785
19,22,0,1.718461036682129
19,23,0,0.7977052927017212
19,24,0,0.015712499618530273
19,25,0,1.1604515314102173
19,26,0,1.2940760850906372
19,27,0,0.00977751612663269
19,28,0,-0.3562192916870117
19,29,0,1.118658185005188
19,30,0,10.621528625488281
19,31,0,0.8137500286102295
19,32,0,0.4529534876346588
19,33,0,0.9522799849510193
19,34,0,3.450826644897461
19,35,0,1.2334949970245361
19,36,0,3.056087017059326
19,37,0,0.16458824276924133
19,38,0,0.5852647423744202
19,39,0,1.2030417919158936
19,40,0,6.618799209594727
19,41,0,1.1611424684524536
19,42,0,-0.03769925236701965
19,43,0,-0.5354670286178589
19,44,0,1.4664318561553955
19,45,0,-1.5389680862426758
19,46,0,1.4050730466842651
19,47,0,-0.8981665372848511
19,48,0,3.479310989379883
19,49,0,1.7163023948669434
