gen,ind,genome,fitness
260,0,0,9.206921577453613
260,1,0,7.236952781677246
260,2,0,5.886860370635986
260,3,0,9.939257621765137
260,4,0,0.3239450454711914
260,5,0,4.8277907371521
260,6,0,6.742358684539795
260,7,0,7.7045769691467285
260,8,0,0.0008507500169798732
260,9,0,5.117746353149414
260,10,0,8.971893310546875
260,11,0,8.391209602355957
260,12,0,7.9918107986450195
260,13,0,6.238715171813965
260,14,0,8.01547908782959
260,15,0,5.960787296295166
260,16,0,5.410369396209717
260,17,0,3.066370964050293
260,18,0,6.562173843383789
260,19,0,11.749074935913086
260,20,0,0.5376718044281006
260,21,0,6.782540798187256
260,22,0,8.516727447509766
260,23,0,3.303398609161377
260,24,0,8.4409818649292
260,25,0,4.914267063140869
260,26,0,9.937694549560547
260,27,0,6.268544673919678
260,28,0,7.346630096435547
260,29,0,5.776411056518555
260,30,0,4.0239386558532715
260,31,0,7.788968563079834
260,32,0,7.009089469909668
260,33,0,13.582887649536133
260,34,0,9.674663543701172
260,35,0,2.3707962036132812
260,36,0,9.19940185546875
260,37,0,9.990213394165039
260,38,0,9.068137168884277
260,39,0,7.721499443054199
260,40,0,11.429925918579102
260,41,0,7.924225807189941
260,42,0,9.363064765930176
260,43,0,5.315426826477051
260,44,0,6.538323879241943
260,45,0,5.806146621704102
260,46,0,6.71846342086792
260,47,0,12.718297958374023
260,48,0,8.81914234161377
260,49,0,9.17690372467041
