gen,ind,genome,fitness
485,0,0,66.38888
485,1,0,64.597374
485,2,0,65.464874
485,3,0,65.38267
485,4,0,65.49174
485,5,0,65.45265
485,6,0,65.32065
485,7,0,65.37895
485,8,0,65.3689
485,9,0,65.38656
485,10,0,65.32498
485,11,0,63.105804
485,12,0,65.55093
485,13,0,65.48081
485,14,0,65.435265
485,15,0,65.45291
485,16,0,65.38746
485,17,0,64.71232
485,18,0,65.49696
485,19,0,65.528885
485,20,0,65.29909
485,21,0,65.39151
485,22,0,65.25245
485,23,0,59.46451
485,24,0,65.49934
485,25,0,65.41923
485,26,0,65.607704
485,27,0,65.35468
485,28,0,64.72646
485,29,0,65.47749
485,30,0,65.51328
485,31,0,65.47254
485,32,0,62.550613
485,33,0,59.83571
485,34,0,65.38658
485,35,0,65.24703
485,36,0,65.4639
485,37,0,65.25
485,38,0,64.437614
485,39,0,65.279175
485,40,0,65.55291
485,41,0,65.59037
485,42,0,65.25
485,43,0,64.128044
485,44,0,65.51412
485,45,0,65.48074
485,46,0,64.98038
485,47,0,65.24834
485,48,0,65.35452
485,49,0,65.50072
485,50,0,65.50787
485,51,0,65.48627
485,52,0,65.40932
485,53,0,65.40402
485,54,0,64.99517
485,55,0,65.08628
485,56,0,65.25277
485,57,0,65.310036
485,58,0,65.44463
485,59,0,65.397446
485,60,0,65.56486
485,61,0,65.56546
485,62,0,64.83977
485,63,0,65.59613
485,64,0,65.51216
485,65,0,64.39782
485,66,0,57.97188
485,67,0,65.43756
485,68,0,65.47277
485,69,0,65.464874
485,70,0,63.17652
485,71,0,65.323524
485,72,0,65.39045
485,73,0,65.58835
485,74,0,65.38699
485,75,0,65.407036
485,76,0,65.591835
485,77,0,65.34868
485,78,0,65.49322
485,79,0,65.53302
485,80,0,64.646675
485,81,0,62.893745
485,82,0,65.36633
485,83,0,65.50585
485,84,0,65.40772
485,85,0,62.522324
485,86,0,65.50371
485,87,0,65.169136
485,88,0,65.27163
485,89,0,65.19137
485,90,0,65.40025
485,91,0,65.236786
485,92,0,64.9045
485,93,0,65.35221
485,94,0,57.048622
485,95,0,65.35236
485,96,0,65.50384
485,97,0,65.39345
485,98,0,65.467094
485,99,0,65.585815
485,100,0,64.926704
