gen,ind,genome,fitness
403,0,0,66.232475
403,1,0,65.25
403,2,0,65.250694
403,3,0,65.250565
403,4,0,65.25064
403,5,0,65.25059
403,6,0,65.25028
403,7,0,65.25064
403,8,0,65.25062
403,9,0,65.25071
403,10,0,65.25041
403,11,0,65.275215
403,12,0,65.25069
403,13,0,65.25035
403,14,0,65.25045
403,15,0,65.24803
403,16,0,65.24947
403,17,0,65.25075
403,18,0,65.25064
403,19,0,65.29341
403,20,0,65.25028
403,21,0,65.25046
403,22,0,65.250565
403,23,0,65.19512
403,24,0,65.25075
403,25,0,65.25072
403,26,0,65.25075
403,27,0,65.250725
403,28,0,65.23216
403,29,0,65.250656
403,30,0,65.250885
403,31,0,65.23127
403,32,0,65.25064
403,33,0,65.250244
403,34,0,65.25069
403,35,0,65.25047
403,36,0,65.2501
403,37,0,65.250206
403,38,0,65.25
403,39,0,65.25
403,40,0,65.25064
403,41,0,65.250694
403,42,0,65.25041
403,43,0,65.22713
403,44,0,65.25075
403,45,0,65.230804
403,46,0,65.250656
403,47,0,63.721687
403,48,0,65.25
403,49,0,65.250435
403,50,0,65.25069
403,51,0,65.117516
403,52,0,65.2633
403,53,0,65.008606
403,54,0,65.250656
403,55,0,65.25058
403,56,0,65.248
403,57,0,65.250885
403,58,0,65.25061
403,59,0,65.25063
403,60,0,57.995598
403,61,0,65.22442
403,62,0,65.250244
403,63,0,65.16332
403,64,0,65.2501
403,65,0,65.25075
403,66,0,65.250885
403,67,0,61.093662
403,68,0,65.250694
403,69,0,63.45616
403,70,0,65.25069
403,71,0,65.25049
403,72,0,65.25
403,73,0,65.25079
403,74,0,65.250885
403,75,0,65.25065
403,76,0,65.250725
403,77,0,65.25016
403,78,0,65.183105
403,79,0,65.25031
403,80,0,65.27947
403,81,0,65.23634
403,82,0,65.23134
403,83,0,65.25046
403,84,0,65.250435
403,85,0,65.25043
403,86,0,65.250656
403,87,0,65.25
403,88,0,65.25046
403,89,0,65.250725
403,90,0,65.70189
403,91,0,65.25
403,92,0,65.268776
403,93,0,65.250595
403,94,0,65.25091
403,95,0,65.25069
403,96,0,65.24944
403,97,0,65.25066
403,98,0,65.25063
403,99,0,65.25
403,100,0,65.25058
